name,lat,lon,type
"Two barrows on Little Puddle Hill",50.761094,-2.420854,scheduled_monument
"Barrow S of Three-Cornered Plantation",50.717174,-2.498353,scheduled_monument
"Bowl barrow 850m north west of Barrowland Farm",50.770432,-2.652570,scheduled_monument
"Round barrow in White Hill Plantation",50.676010,-2.591550,scheduled_monument
"Round barrow on Hogcliff Hill",50.769193,-2.537803,scheduled_monument
"Group of four round barrows in Cripton Wood",50.677773,-2.429335,scheduled_monument
"St Mary's Church, West Milton",50.764753,-2.705863,scheduled_monument
"Bowl barrow 550m WNW of Dowerfield House",50.719730,-2.621593,scheduled_monument
"Earthwork on Castle Hill",50.846238,-2.638330,scheduled_monument
"Bowl barrow1050m WNW of Manor Farm",50.776078,-2.489377,scheduled_monument
"Part of a Later Iron Age or Romano-British settlement 590m north west of Compton Barn",50.743516,-2.597375,scheduled_monument
"Two Late Iron Age or Romano-British enclosed settlements with part of an associated field system 420m NNW of South Farm",50.897683,-2.115568,scheduled_monument
"Round barrow N of Ballarat House",50.695578,-2.528055,scheduled_monument
"Round barrow NE of Hog Hill Barn",50.753451,-2.494188,scheduled_monument
"Round barrow on Hog Leaze",50.792784,-2.381881,scheduled_monument
"Four pillboxes",55.165714,-1.730108,scheduled_monument
"Edlingham deserted village",55.375411,-1.820744,scheduled_monument
"Beacon Hill camp",53.408793,-0.885596,scheduled_monument
"Pump Copse earthwork",51.892962,-1.416295,scheduled_monument
"Church Piece cemetery site",51.646696,-1.148629,scheduled_monument
"Upper Short Ditch Also in Powys: Wales",52.474276,-3.190444,scheduled_monument
"Lechmore round barrows",51.676198,-2.203837,scheduled_monument
"Offa's Dyke: section 1600yds (1460m) long, N from St John the Baptist's Church to River Unk",52.484542,-3.086885,scheduled_monument
"Bishop's tithe barn",51.207220,-2.644254,scheduled_monument
"Packhorse bridge",52.252762,0.485575,scheduled_monument
"Knighton Hill earthwork",51.017805,-1.934456,scheduled_monument
"Wick Down Farm earthwork",51.458662,-1.806623,scheduled_monument
"East Croft Coppice earthwork",51.413499,-1.673563,scheduled_monument
"Medieval pottery kilns, Milford Farm",51.066279,-1.773567,scheduled_monument
"Enford Roman villa",51.266697,-1.806052,scheduled_monument
"Linear earthwork NW of Sidbury camp",51.255079,-1.695821,scheduled_monument
"Settlement NE of Eisey Field Copse",51.659735,-1.817060,scheduled_monument
"Roman villa at Littlecote",51.432771,-1.568717,scheduled_monument
"Roman villa in Castle Copse",51.364639,-1.593243,scheduled_monument
"Middleton Heights round barrow",54.279308,-0.792017,scheduled_monument
"Royal Military Canal, Iden Lock",50.986826,0.757841,scheduled_monument
"Royal Military Canal, Seabrook Lodge Bridge to Seabrook Sluice",51.071403,1.114858,scheduled_monument
"Camp on Church Hill",51.646880,-0.805377,scheduled_monument
"Devil's Ditch, Reach to Woodditton",52.250154,0.328662,scheduled_monument
"Worstead Street (Via Devana) near Cambridge",52.138062,0.245897,scheduled_monument
"Peterborough Cathedral Precincts, including Table Hall and Infirmary Arcade",52.571260,-0.238873,scheduled_monument
"Part of the china clay works known as Wheal Martyn",50.365265,-4.808560,scheduled_monument
"Roman road from Wrynose Bottom to Hardknott Ford",54.398237,-3.176241,scheduled_monument
"Castle Hill",54.486065,-1.289910,scheduled_monument
"Multi-span bridge known as Yeolm Bridge",50.661723,-4.381072,scheduled_monument
"Standing stone called the 'Long Stone' in the grounds of Penrice School",50.335962,-4.770205,scheduled_monument
"Round called Lescudjack Castle",50.125556,-5.533537,scheduled_monument
"Bowl barrow 60m north-west of Tamar View Farm",50.519278,-4.271852,scheduled_monument
"Bowl barrow 680m north west of Trewithick Farm",50.647919,-4.418541,scheduled_monument
"Two bowl barrows 385m south east of Higher Tregolls",50.466010,-4.844490,scheduled_monument
"Round 160m south of White Bridge",50.655512,-4.368520,scheduled_monument
"High Street, Roman road",54.568241,-2.836394,scheduled_monument
"Appleby Castle, uninhabited portions",54.573079,-2.487905,scheduled_monument
"St Michael's Church, Bongate",54.573106,-2.483203,scheduled_monument
"Reconstructed packhorse bridge from Derwent Hall See also SOUTH YORKSHIRE 1267",53.452597,-1.746650,scheduled_monument
"Iron Age settlement and cursus, with other air photographic marks, SE of Aston-on-Trent",52.857496,-1.377111,scheduled_monument
"Hut 700yds (640m) NW of Sharp Tor",50.545152,-3.861136,scheduled_monument
"Iron Age defended settlement called Roborough Castle",51.198964,-3.818220,scheduled_monument
"Iron Age defended settlement called Stock Castle",51.206866,-3.836255,scheduled_monument
"Foale's Arrishes, huts and fields, Blackslade Down",50.569716,-3.784645,scheduled_monument
"Hameldown Beacon barrow",50.595635,-3.826432,scheduled_monument
"Burial chamber on Blackslade Down",50.565588,-3.788753,scheduled_monument
"Hut circle at Tunhill Rocks",50.568110,-3.791998,scheduled_monument
"Stall Moor circle and long stone row",50.470363,-3.923360,scheduled_monument
"Yar Tor stone row and adjacent cist",50.551218,-3.863676,scheduled_monument
"Cairn on Corndon Tor",50.552943,-3.856488,scheduled_monument
"Cairns N of Corndon Tor",50.557782,-3.855336,scheduled_monument
"Hut circles SE of Yar Tor",50.546441,-3.858152,scheduled_monument
"Enclosure and fields N of Yar Tor",50.555007,-3.868569,scheduled_monument
"Ouldsbroom Cross",50.546434,-3.857446,scheduled_monument
"Lizwell Bridge",50.552518,-3.819654,scheduled_monument
"Pound at Newbridge",50.527438,-3.815924,scheduled_monument
"Five barrows on Hamel Down",50.604405,-3.830389,scheduled_monument
"Two cairns on Cator Common",50.586621,-3.874157,scheduled_monument
"Two enclosures on South Common",51.187219,-3.865067,scheduled_monument
"Two round barrows near Warcombe Water",51.184570,-3.823163,scheduled_monument
"Standing stones on eastern edge of Furzehill Common",51.187636,-3.805840,scheduled_monument
"Hut circles and field systems E of Mel Tor",50.537646,-3.842847,scheduled_monument
"Seven Lords' Lands round barrow",50.572213,-3.779005,scheduled_monument
"Blackaton Ball tin mill",50.587935,-3.854403,scheduled_monument
"Culliford Tree long barrow and group of round barrows",50.666820,-2.421920,scheduled_monument
"Group of round barrows on North Bincombe Hill, S of Came Wood",50.666126,-2.441723,scheduled_monument
"Round barrows on Sheep Down",50.699883,-2.555559,scheduled_monument
"Round barrows W of Blagdon Barn",50.690997,-2.536738,scheduled_monument
"Three round barrows E of Smitten Corner",50.688065,-2.544406,scheduled_monument
"Part of Ackling Dyke (Roman road), including Roman road on Oakley Down",50.910815,-2.003746,scheduled_monument
"Two groups of round barrows SE of Firle Beacon",50.831849,0.112637,scheduled_monument
"Five Lord's Burghs round barrow",50.813014,0.108806,scheduled_monument
"Crowborough Warren furnace, 648m SSW of Forest Lodge Farm",51.069072,0.133471,scheduled_monument
"Late Bronze Age enclosure at Queen Mary's Hospital, Carshalton",51.345816,-0.163926,scheduled_monument
"Cold Aston long barrow 200yds (180m) E of Camp Farm",51.884184,-1.792993,scheduled_monument
"Colnpen long barrow",51.773980,-1.903080,scheduled_monument
"Hazleton long barrows, north and south",51.868065,-1.896880,scheduled_monument
"Juniper Hill earthwork",51.756129,-2.100844,scheduled_monument
"College Plantation long barrow and round barrows",51.752614,-2.059970,scheduled_monument
"Beckbury camp, Hailes",51.967351,-1.908545,scheduled_monument
"Long barrow and Roman amphitheatre and cemetery",51.711061,-1.972931,scheduled_monument
"Camp at Upper Dowdeswell",51.869926,-1.992778,scheduled_monument
"Ranbury Ring",51.706659,-1.870489,scheduled_monument
"Windrush camp",51.809216,-1.738291,scheduled_monument
"Chedworth Roman villa",51.819786,-1.924555,scheduled_monument
"Romano-British villa south east of Great Barrington",51.817522,-1.685930,scheduled_monument
"Brimpsfield Castle",51.813484,-2.087220,scheduled_monument
"Willersey Hill Camp See also WORCESTERSHIRE 344",52.042796,-1.830826,scheduled_monument
"Earthwork N of Lyne's Barn",51.949004,-1.912161,scheduled_monument
"Pinnock and Hyde round barrows (NE of Pinnock)",51.960790,-1.880601,scheduled_monument
"Hull Plantations round barrows",51.961318,-1.774664,scheduled_monument
"Eubury camp",51.957928,-1.774114,scheduled_monument
"Condicote earthwork",51.953799,-1.777772,scheduled_monument
"Ganborough long barrow",51.958875,-1.748933,scheduled_monument
"Broadwell Roman villa 300yds (275m) NW of church",51.949784,-1.712973,scheduled_monument
"Sennington ancient village",51.895770,-1.965613,scheduled_monument
"Whittington moated site",51.884022,-1.982693,scheduled_monument
"Salperton camp",51.873367,-1.904450,scheduled_monument
"Round barrow W of Salperton Park",51.874472,-1.903213,scheduled_monument
"Summerhill prehistoric site",51.919369,-1.828963,scheduled_monument
"New Court Ground Roman villa (S of new buildings)",51.909153,-1.810206,scheduled_monument
"Castle Mound",51.907751,-1.774482,scheduled_monument
"Icomb camp",51.904833,-1.703578,scheduled_monument
"Brimpsfield Castle mound",51.813409,-2.079634,scheduled_monument
"Compton Abdale Roman villa",51.844579,-1.931162,scheduled_monument
"Romano-British villa at Withington, Romano-British building at Manor Court Field and associated features",51.832048,-1.955068,scheduled_monument
"Round barrow N of Chedworth Roman villa",51.823978,-1.927262,scheduled_monument
"Wood Barrow long barrow 280yds (260m) N of Listercombe Bottom",51.809063,-1.903890,scheduled_monument
"Chedworth Woods Roman temple",51.818268,-1.912705,scheduled_monument
"Barrow Hill long barrow and round barrow",51.841649,-1.877302,scheduled_monument
"Norbury camp",51.839376,-1.816479,scheduled_monument
"Barrington Park Roman villa, Great Barrington",51.823443,-1.705520,scheduled_monument
"Colnpen round barrows",51.775543,-1.901903,scheduled_monument
"Listercombe Bottom Roman villa",51.804312,-1.899578,scheduled_monument
"Pinkwell long barrow",51.793872,-1.935778,scheduled_monument
"Crickley long barrow",51.804706,-1.854240,scheduled_monument
"Ablington camp",51.764878,-1.849239,scheduled_monument
"Bibury Roman villa near Bibury Mill",51.757282,-1.824142,scheduled_monument
"Romano-British site known as Hailey Wood Camp",51.701944,-2.052754,scheduled_monument
"Hullasey Grove medieval village site",51.690997,-2.040792,scheduled_monument
"Bridge Chapel",51.391068,0.501542,scheduled_monument
"Rochester city wall",51.386839,0.504143,scheduled_monument
"Cockham Wood Fort",51.412570,0.552894,scheduled_monument
"Palaeolithic site",51.372254,0.456489,scheduled_monument
"Brompton Lines",51.385945,0.529463,scheduled_monument
"Fort Clarence",51.381566,0.497545,scheduled_monument
"Chatham Dockyard, Main Gate",51.391773,0.526536,scheduled_monument
"Chatham Dockyard, bell mast W of Main Gate",51.391850,0.526281,scheduled_monument
"Chatham Dockyard, Police offices",51.392195,0.526947,scheduled_monument
"Chatham Dockyard, engine or boiler house",51.392939,0.525809,scheduled_monument
"Chatham Dockyard, Ropery offices",51.392333,0.525977,scheduled_monument
"Chatham Dockyard, Sail Loft",51.393132,0.527717,scheduled_monument
"Chatham Dockyard, Officers' Terrace and gardens to east",51.393930,0.528236,scheduled_monument
"Chatham Dockyard, stables adjacent to terrace",51.394449,0.529199,scheduled_monument
"Chatham Dockyard, Medway House",51.393282,0.526604,scheduled_monument
"Chatham Dockyard, Assistant Queen's Harbour Master's office",51.393768,0.525337,scheduled_monument
"Chatham Dockyard, Queen's Stairs",51.393853,0.525155,scheduled_monument
"Chatham Dockyard, Naval Store Department",51.394664,0.527557,scheduled_monument
"Chatham Dockyard, Chain Cable shed",51.390359,0.524531,scheduled_monument
"Chatham Dockyard, No 3 Boat Store",51.396418,0.527165,scheduled_monument
"Chatham Dockyard, No 61 Boat Store, Nos 4 and 5 Slips",51.397113,0.527865,scheduled_monument
"Chatham Dockyard, covered slip to N of No 5 Slip",51.397970,0.528588,scheduled_monument
"Chatham Dockyard, the Mast Pond",51.397903,0.531244,scheduled_monument
"Chatham Dockyard, the Expense Account Department, Wages Division",51.396528,0.532031,scheduled_monument
"Chatham Dockyard, the Lower Boat Store",51.398379,0.532133,scheduled_monument
"Chatham Dockyard, the Iron Store",51.395974,0.530203,scheduled_monument
"Chatham Dockyard, the Wheelwrights' Shop",51.396305,0.529459,scheduled_monument
"Chatham Dockyard, former working Mast House and Mould Loft",51.396622,0.528931,scheduled_monument
"Chatham Dockyard, the Joiners' Stores",51.394786,0.529031,scheduled_monument
"Chatham Dockyard, MCD Joiners' Shop",51.395099,0.528271,scheduled_monument
"Chatham Dockyard, the Cashiers' Office",51.393433,0.527547,scheduled_monument
"Chatham Dockyard, Officers' Reading Room and Admirals' Conference Room",51.393577,0.527124,scheduled_monument
"Chatham Dockyard, two stables SE of Sail Loft",51.392453,0.527493,scheduled_monument
"Chatham Dockyard, two 'Vanbrugh' type houses",51.394467,0.529645,scheduled_monument
"Chatham Dockyard, the Painters' Shop and adjacent store",51.390299,0.525649,scheduled_monument
"Chatham Dockyard, Rigging House No 1 and Storehouse No 2",51.392368,0.525188,scheduled_monument
"Chatham Dockyard, Storehouse No 3",51.390692,0.524507,scheduled_monument
"Chatham Dockyard, Tarred Yarn Store",51.391710,0.525684,scheduled_monument
"Hatchelling House, Chatham Dockyard",51.392891,0.525950,scheduled_monument
"Fort Luton",51.365777,0.530463,scheduled_monument
"Fort Horstead",51.357662,0.513496,scheduled_monument
"Fort Borstal",51.370359,0.488731,scheduled_monument
"Cliffe Fort",51.463754,0.455599,scheduled_monument
"Chatham Dockyard, South Pumping Station",51.395281,0.527764,scheduled_monument
"Remains of Rochester Priory cloister",51.388559,0.503230,scheduled_monument
"Chatham Dockyard, No 1 Smithery",51.395607,0.528889,scheduled_monument
"Brook Low Level Pumping Station",51.382208,0.527590,scheduled_monument
"Site of 17th century dockyard",51.393744,0.526012,scheduled_monument
"Former guardhouse",51.389824,0.523913,scheduled_monument
"Chatham Dockyard, dockyard church",51.392575,0.526867,scheduled_monument
"Chatham Dockyard, Customs House",51.392961,0.526472,scheduled_monument
"Chatham Dockyard, garden wall of Medway house",51.392797,0.526994,scheduled_monument
"Chatham Dockyard, Dry Docks Nos 2, 3 and 4",51.395649,0.526548,scheduled_monument
"Chatham Dockyard, site of South Mast Pond",51.397186,0.529882,scheduled_monument
"Chatham Dockyard, Captain of Dockyard's house",51.393518,0.527739,scheduled_monument
"Chatham Dockyard, the Main Offices",51.394125,0.527154,scheduled_monument
"Wellhill Copse round barrow",51.733622,-2.005021,scheduled_monument
"Tar Barrows: the earthwork and buried remains of two prehistoric or Roman round barrows and the buried remains of a Romano-British or earlier funerary and ritual site",51.721135,-1.955829,scheduled_monument
"Fairford Saxon cemetery",51.711507,-1.790539,scheduled_monument
"Roman villa 600yds (550m) NE of Great Lemhill Farm",51.720576,-1.694882,scheduled_monument
"Tetbury camp",51.634477,-2.158946,scheduled_monument
"South Cerney castle",51.677319,-1.933223,scheduled_monument
"Batsford camp (adjacent to Queen Victoria's Garden, Moreton-in-Marsh)",51.994995,-1.704397,scheduled_monument
